player_id,thrower_x,thrower_y,event_type,dest_x,dest_y,event_name
sradlauer,20.32,39.0,18,21.96,61.97,Throw (completion)
fmoren,21.96,61.97,18,6.75,63.27,Throw (completion)
slatarski,6.75,63.27,18,21.61,73.84,Throw (completion)
fmoren,21.61,73.84,18,9.82,81.4,Throw (completion)
jmoore1,9.82,81.4,18,13.64,92.31,Throw (completion)
dbarram,13.64,92.31,18,22.84,88.22,Throw (completion)
jmoore1,22.84,88.22,19,24.27,100.84,Goal
emagsig,-5.78,11.9,18,-3.47,22.46,Throw (completion)
clung,-3.47,22.46,18,20.34,32.06,Throw (completion)
dburns,20.34,32.06,18,5.89,39.71,Throw (completion)
clung,5.89,39.71,18,-2.01,16.76,Throw (completion)
emagsig,-2.01,16.76,18,-15.49,36.19,Throw (completion)
wfrankenb,-15.49,36.19,18,-24.61,70.44,Throw (completion)
wfrankenb,-18.17,79.19,19,-24.85,107.24,Goal
jsnyder,7.97,10.9,18,-6.01,26.65,Throw (completion)
dbarram,-6.01,26.65,18,-5.46,37.22,Throw (completion)
jmoore1,-5.46,37.22,18,12.68,37.97,Throw (completion)
jsnyder,12.68,37.97,18,13.84,28.77,Throw (completion)
slatarski,13.84,28.77,18,9.07,41.86,Throw (completion)
sradlauer,9.07,41.86,18,-16.44,56.38,Throw (completion)
jsnyder,-16.44,56.38,18,-19.03,71.25,Throw (completion)
dbarram,-19.03,71.25,18,-18.56,52.97,Throw (completion)
jsnyder,-18.56,52.97,18,-1.1,63.88,Throw (completion)
jmoore1,-1.1,63.88,18,17.32,86.11,Throw (completion)
fmoren,17.32,86.11,18,6.0,88.77,Throw (completion)
cstillwel,6.0,88.77,18,1.36,81.54,Throw (completion)
dbarram,1.36,81.54,18,9.2,89.18,Throw (completion)
sradlauer,9.2,89.18,18,6.41,81.61,Throw (completion)
dbarram,6.41,81.61,18,2.04,74.38,Throw (completion)
dbarram,2.04,74.38,18,4.29,63.81,Throw (completion)
slatarski,4.29,63.81,18,-3.01,74.31,Throw (completion)
dbarram,-3.01,74.31,18,16.7,84.13,Throw (completion)
jmoore1,16.7,84.13,22,10.95,95.19,Throwaway
rvickersb,-10.95,24.81,18,8.32,12.99,Throw (completion)
dritthale,13.3,87.32,18,21.07,82.83,Throw (completion)
ichang,21.07,82.83,18,24.6,93.4,Throw (completion)
rvickersb,24.6,93.4,19,22.29,111.01,Goal
bthoennes,-10.1,20.79,18,-15.96,40.63,Throw (completion)
qbuermeye,-15.96,40.63,18,-17.26,33.0,Throw (completion)
nredmond,-17.26,33.0,18,-16.17,52.29,Throw (completion)
arueda,3.68,41.86,18,15.95,50.72,Throw (completion)
rvickersb,-6.87,20.16,18,-11.49,38.38,Throw (completion)
ekerns,-11.49,38.38,18,7.1,32.06,Throw (completion)
rvickersb,7.1,32.06,18,24.11,55.62,Throw (completion)
emagsig,24.11,55.62,19,16.34,114.77,Goal
dbarram,-10.24,26.45,18,-7.85,40.56,Throw (completion)
fmoren,-7.85,40.56,18,-0.28,53.38,Throw (completion)
jmoore1,-0.29,53.38,18,-1.03,40.29,Throw (completion)
fmoren,-1.03,40.29,18,-8.87,52.77,Throw (completion)
jmoore1,-8.87,52.77,18,-2.66,68.25,Throw (completion)
slatarski,-2.66,68.25,18,10.43,79.36,Throw (completion)
sradlauer,10.43,79.36,18,1.63,75.34,Throw (completion)
slatarski,1.63,75.34,18,-12.76,80.04,Throw (completion)
fmoren,-12.76,80.04,19,-24.01,112.97,Goal
dburns,-6.75,8.86,18,-1.89,22.46,Throw (completion)
clung,-1.89,22.46,18,10.14,23.68,Throw (completion)
dburns,10.14,23.68,18,17.55,41.78,Throw (completion)
emagsig,17.55,41.78,22,15.12,115.02,Throwaway
arueda,-20.53,34.63,18,-16.51,26.18,Throw (completion)
arueda,-5.67,32.65,18,5.72,36.47,Throw (completion)
clung,-5.25,59.06,18,-26.19,71.41,Throw (completion)
jvallee,-26.19,71.41,18,-25.09,88.66,Throw (completion)
clung,-25.09,88.66,18,-26.31,97.4,Throw (completion)
sradlauer,9.34,4.7,18,-4.51,17.59,Throw (completion)
dbarram,-4.51,17.59,18,-20.87,40.77,Throw (completion)
fmoren,-20.87,40.77,22,-22.88,79.67,Throwaway
ekerns,24.47,50.76,18,7.95,47.73,Throw (completion)
rvickersb,7.95,47.73,18,-5.17,45.06,Throw (completion)
ekerns,-16.35,79.19,18,2.0,63.76,Throw (completion)
rvickersb,2.0,63.76,18,-14.77,65.46,Throw (completion)
ekerns,-14.77,65.46,18,-0.79,50.04,Throw (completion)
rvickersb,-0.79,50.04,18,22.41,72.38,Throw (completion)
bthoennes,4.02,23.38,18,1.29,29.04,Throw (completion)
nredmond,1.29,29.04,18,8.45,27.81,Throw (completion)
bthoennes,8.45,27.81,22,26.66,72.48,Throwaway
ichang,-26.66,47.52,18,-9.42,27.2,Throw (completion)
rvickersb,-9.42,27.2,18,10.63,36.31,Throw (completion)
ichang,-7.84,31.33,18,-20.11,25.14,Throw (completion)
ichang,-9.18,42.87,20,-20.84,115.99,Drop
bthoennes,20.66,19.9,18,1.29,31.22,Throw (completion)
arueda,1.15,55.63,18,-3.28,57.06,Throw (completion)
arueda,-0.35,60.34,18,-18.56,71.11,Throw (completion)
qbuermeye,-18.56,71.11,18,-6.48,67.02,Throw (completion)
nredmond,-6.48,67.02,18,3.81,67.56,Throw (completion)
arueda,3.81,67.56,18,-8.8,66.2,Throw (completion)
bthoennes,-8.8,66.2,18,-17.87,81.34,Throw (completion)
bthoennes,-6.69,75.75,18,-20.47,90.13,Throw (completion)
nredmond,-20.47,90.13,19,-15.96,102.2,Goal
clung,0.0,40.0,18,-7.48,51.74,Throw (completion)
jvallee,-7.48,51.74,18,-21.33,61.45,Throw (completion)
emagsig,-21.33,61.45,18,-8.08,76.76,Throw (completion)
clung,-8.08,76.76,19,-18.05,109.43,Goal
dbarram,18.75,7.56,18,21.14,19.29,Throw (completion)
sradlauer,21.14,19.29,22,-19.39,84.74,Throwaway
ekerns,19.39,35.26,18,3.21,21.13,Throw (completion)
dbarram,-26.67,59.18,18,9.0,70.56,Throw (completion)
arueda,6.41,70.84,18,14.11,73.02,Throw (completion)
bthoennes,1.29,67.43,19,-10.71,112.22,Goal
wfrankenb,3.09,8.25,18,-8.57,23.19,Throw (completion)
emagsig,-8.57,23.19,18,-24.24,37.53,Throw (completion)
dburns,-24.24,37.53,18,-5.17,39.23,Throw (completion)
clung,-5.17,39.23,18,6.86,32.91,Throw (completion)
emagsig,6.86,32.91,18,16.7,41.17,Throw (completion)
jvallee,16.7,41.17,18,20.59,54.53,Throw (completion)
emagsig,-26.67,47.48,20,0.0,57.73,Drop
bthoennes,0.0,62.27,18,-4.51,49.29,Throw (completion)
qbuermeye,-4.51,49.29,18,-13.24,52.77,Throw (completion)
arueda,-13.24,52.77,18,8.72,54.54,Throw (completion)
nredmond,8.72,54.54,18,-5.53,54.81,Throw (completion)
arueda,-5.53,54.81,18,-7.37,46.63,Throw (completion)
nredmond,-7.37,46.63,18,-19.24,66.2,Throw (completion)
nredmond,-4.71,65.65,18,11.32,76.84,Throw (completion)
arueda,11.32,76.84,18,3.68,73.84,Throw (completion)
nredmond,3.68,73.84,18,-8.6,78.4,Throw (completion)
bthoennes,-8.6,78.4,19,18.55,110.72,Goal
ichang,-10.76,26.72,18,-22.91,50.04,Throw (completion)
dbarram,26.66,39.88,18,-5.12,28.5,Throw (completion)
jsnyder,-5.12,28.5,18,-23.6,39.34,Throw (completion)
fmoren,-23.6,39.34,18,-5.94,34.77,Throw (completion)
dbarram,-5.94,34.77,18,14.39,36.13,Throw (completion)
jsnyder,14.39,36.13,18,18.2,55.9,Throw (completion)
slatarski,18.2,55.9,20,22.88,76.4,Drop
rvickersb,-22.88,43.6,18,-4.56,38.25,Throw (completion)
slatarski,-11.87,20.04,18,-3.35,15.13,Throw (completion)
dbarram,-3.35,15.13,18,15.0,23.31,Throw (completion)
jsnyder,15.0,23.31,18,1.97,14.04,Throw (completion)
dbarram,1.97,14.04,18,-17.67,26.38,Throw (completion)
sradlauer,-17.67,26.38,18,-15.83,39.2,Throw (completion)
slatarski,-15.83,39.2,18,1.15,83.31,Throw (completion)
rvickersb,-5.41,36.43,18,-24.73,38.13,Throw (completion)
ekerns,-24.73,38.13,18,-24.85,53.31,Throw (completion)
sradlauer,-8.73,19.09,18,13.43,35.79,Throw (completion)
jmoore1,13.43,35.79,18,21.96,48.2,Throw (completion)
slatarski,21.96,48.2,18,24.82,62.79,Throw (completion)
sradlauer,13.77,70.36,18,21.21,79.02,Throw (completion)
fmoren,21.21,79.02,18,8.45,75.4,Throw (completion)
sradlauer,8.45,75.4,18,-7.44,69.54,Throw (completion)
jmoore1,-7.44,69.54,18,-18.76,74.65,Throw (completion)
sradlauer,-18.76,74.65,18,-4.78,77.86,Throw (completion)
jmoore1,-4.78,77.86,18,7.97,83.04,Throw (completion)
emagsig,-26.67,43.36,18,-23.03,25.02,Throw (completion)
clung,-23.03,25.02,18,-0.92,14.57,Throw (completion)
wfrankenb,-0.92,14.57,18,19.25,29.14,Throw (completion)
jvallee,19.25,29.14,18,17.79,45.3,Throw (completion)
clung,17.79,45.3,19,13.54,110.64,Goal
nredmond,4.97,7.63,18,5.59,19.15,Throw (completion)
dbarram,5.59,29.15,18,13.91,34.77,Throw (completion)
nredmond,13.91,34.77,18,14.59,48.47,Throw (completion)
dbarram,20.05,48.81,18,-0.55,39.27,Throw (completion)
slatarski,11.38,56.52,19,8.18,107.86,Goal
clung,3.34,12.99,18,18.89,22.83,Throw (completion)
emagsig,18.89,22.83,18,23.02,44.93,Throw (completion)
jvallee,5.4,91.21,18,-11.97,91.09,Throw (completion)
wfrankenb,-11.97,91.09,22,-20.96,111.86,Throwaway
qbuermeye,25.23,36.61,18,14.25,27.88,Throw (completion)
dbarram,14.25,27.88,18,12.95,11.18,Throw (completion)
jsnyder,12.95,11.18,18,16.64,8.38,Throw (completion)
dbarram,16.64,8.38,18,20.93,21.95,Throw (completion)
jsnyder,20.93,21.95,18,7.97,44.52,Throw (completion)
slatarski,16.16,44.18,18,24.82,61.7,Throw (completion)
fmoren,24.82,61.7,18,15.0,67.02,Throw (completion)
sradlauer,15.0,67.02,18,8.66,81.13,Throw (completion)
arueda,12.2,69.4,18,12.89,48.68,Throw (completion)
dbarram,12.89,48.68,22,6.49,94.05,Throwaway
ichang,-6.49,25.95,18,-0.43,5.46,Throw (completion)
dritthale,4.19,27.81,18,4.92,9.83,Throw (completion)
ichang,4.92,9.83,18,0.18,36.31,Throw (completion)
ichang,0.18,36.31,18,-21.57,36.07,Throw (completion)
ekerns,-21.57,36.07,18,-21.93,51.01,Throw (completion)
ichang,-21.93,51.01,18,-6.38,26.23,Throw (completion)
ekerns,-6.38,26.23,18,16.58,27.81,Throw (completion)
dritthale,21.07,46.03,18,13.91,63.27,Throw (completion)
ekerns,13.91,63.27,18,23.14,67.53,Throw (completion)
nredmond,-22.1,19.63,18,-12.76,14.04,Throw (completion)
bthoennes,-12.76,14.04,18,3.68,9.81,Throw (completion)
arueda,3.68,9.81,18,17.66,15.81,Throw (completion)
qbuermeye,18.07,50.86,18,9.82,90.27,Throw (completion)
emagsig,-26.67,45.54,22,10.6,65.33,Throwaway
ichang,-26.67,49.31,18,-5.05,48.94,Throw (completion)
jvallee,-5.05,48.94,18,-12.46,26.84,Throw (completion)
dritthale,11.35,22.71,18,-5.53,28.54,Throw (completion)
ichang,8.44,17.36,18,19.86,33.64,Throw (completion)
clung,19.86,33.64,18,10.14,25.87,Throw (completion)
emagsig,10.14,25.87,18,2.0,31.21,Throw (completion)
clung,2.0,31.21,18,-11.0,33.64,Throw (completion)
fmoren,16.13,78.6,18,18.41,94.84,Throw (completion)
nredmond,18.41,94.84,19,-16.92,113.93,Goal
colsen,0.88,7.29,18,0.2,17.11,Throw (completion)
bley,0.2,17.11,18,15.2,27.0,Throw (completion)
haustinkn,15.2,27.0,18,0.34,27.27,Throw (completion)
kekwurtze,0.34,27.27,18,-8.39,27.81,Throw (completion)
colsen,-8.39,27.81,18,-9.55,36.81,Throw (completion)
msmith,-9.55,36.81,18,2.52,38.93,Throw (completion)
colsen,2.52,38.93,18,-12.21,40.84,Throw (completion)
msmith,-12.21,40.84,18,4.43,46.02,Throw (completion)
rflick,4.43,46.02,18,3.27,58.43,Throw (completion)
kekwurtze,3.27,58.43,19,-3.89,109.09,Goal
elong,9.41,3.54,18,1.22,9.75,Throw (completion)
awilcox,1.22,9.75,18,11.73,12.88,Throw (completion)
elong,11.73,12.88,18,8.52,19.99,Throw (completion)
jfairfax,8.52,19.99,18,14.45,24.0,Throw (completion)
jfairfax,8.79,30.2,18,5.72,27.54,Throw (completion)
elong,-13.3,28.29,18,-20.12,42.06,Throw (completion)
tmitchell,-20.12,42.06,18,-24.35,58.77,Throw (completion)
colsen,9.27,9.81,18,-4.37,9.68,Throw (completion)
bley,-4.37,9.68,18,-17.06,14.86,Throw (completion)
kekwurtze,-17.06,14.86,18,-7.03,10.97,Throw (completion)
colsen,-7.03,10.97,18,8.93,14.18,Throw (completion)
msmith,8.93,14.18,18,9.54,25.63,Throw (completion)
kekwurtze,9.54,25.63,18,8.59,42.06,Throw (completion)
rflick,8.59,42.06,22,6.34,111.06,Throwaway
ataylor,9.52,46.0,18,7.84,58.29,Throw (completion)
bley,7.84,58.29,18,-2.73,55.22,Throw (completion)
colsen,-2.73,55.22,18,-15.42,60.06,Throw (completion)
msmith,-15.42,60.06,22,-9.83,111.27,Throwaway
bley,0.0,40.0,18,-11.94,36.88,Throw (completion)
colsen,-11.94,36.88,18,6.61,35.59,Throw (completion)
haustinkn,6.61,35.59,18,-6.21,33.88,Throw (completion)
colsen,-6.21,33.88,18,6.34,33.2,Throw (completion)
haustinkn,6.34,33.2,18,17.45,36.81,Throw (completion)
haustinkn,17.66,45.75,18,7.02,42.95,Throw (completion)
ataylor,7.02,42.95,18,-10.51,40.97,Throw (completion)
bley,-10.51,40.97,18,13.64,47.86,Throw (completion)
rflick,13.64,47.86,18,12.95,58.84,Throw (completion)
ataylor,7.02,61.43,18,13.57,79.56,Throw (completion)
lmcclamro,0.0,28.56,18,4.5,33.0,Throw (completion)
lmcclamro,5.38,41.04,18,15.54,44.59,Throw (completion)
lmcclamro,15.34,54.2,18,12.41,42.4,Throw (completion)
lmcclamro,19.57,42.61,18,9.41,47.18,Throw (completion)
lmcclamro,9.13,56.72,18,11.25,71.18,Throw (completion)
lmcclamro,-9.96,54.06,22,12.21,82.04,Throwaway
lmcclamro,-25.79,55.36,18,-5.6,60.2,Throw (completion)
lmcclamro,-10.24,53.11,18,-16.44,61.84,Throw (completion)
colsen,-4.57,9.88,18,-4.17,23.18,Throw (completion)
bley,-4.17,23.18,18,7.09,22.22,Throw (completion)
msmith,7.09,22.22,18,13.98,30.68,Throw (completion)
kekwurtze,13.98,30.68,18,-1.16,25.84,Throw (completion)
bley,-1.16,25.84,18,10.02,36.34,Throw (completion)
haustinkn,10.02,36.34,18,-3.69,32.38,Throw (completion)
bley,-3.69,32.38,18,-14.05,35.18,Throw (completion)
ataylor,-14.05,35.18,18,-14.33,46.97,Throw (completion)
msmith,-14.33,46.97,18,-3.21,40.97,Throw (completion)
ataylor,-3.21,40.97,18,-10.44,50.31,Throw (completion)
colsen,-10.44,50.31,18,-7.44,58.56,Throw (completion)
msmith,-7.44,58.56,18,-6.89,70.77,Throw (completion)
kekwurtze,-6.89,70.77,18,-0.62,67.22,Throw (completion)
bley,-0.62,67.22,22,15.14,109.22,Throwaway
ajuengst,-7.78,26.35,18,7.06,20.45,Throw (completion)
ajuengst,13.51,36.96,18,7.96,31.35,Throw (completion)
ajuengst,4.35,29.8,18,-18.36,41.41,Throw (completion)
rflick,13.03,69.29,18,16.16,70.36,Throw (completion)
bley,16.16,70.36,18,18.07,83.72,Throw (completion)
colsen,18.07,83.72,18,14.86,74.79,Throw (completion)
bley,14.86,74.79,18,-3.69,74.11,Throw (completion)
rflick,-3.69,74.11,18,10.29,74.65,Throw (completion)
bley,10.29,74.65,18,-3.62,73.22,Throw (completion)
ataylor,-3.62,73.22,18,-13.3,84.34,Throw (completion)
colsen,-13.3,84.34,19,-9.89,107.04,Goal
elong,-18.01,5.18,18,-9.28,12.54,Throw (completion)
awilcox,-9.28,12.54,18,18.75,16.56,Throw (completion)
jfairfax,18.75,16.56,18,25.16,34.97,Throw (completion)
elong,25.16,34.97,22,-0.07,74.15,Throwaway
lmcclamro,-15.96,70.84,18,-9.42,74.18,Throw (completion)
lmcclamro,-18.96,75.88,18,-8.94,69.34,Throw (completion)
elong,-8.42,16.0,18,-1.13,22.77,Throw (completion)
awilcox,-1.13,22.77,18,14.8,31.03,Throw (completion)
jfairfax,17.83,61.09,18,2.28,57.67,Throw (completion)
elong,-11.84,9.48,18,-0.49,20.51,Throw (completion)
awilcox,-0.49,20.51,18,-13.06,27.87,Throw (completion)
elong,-13.06,27.87,18,-17.64,37.87,Throw (completion)
ajuengst,-17.64,37.87,18,-23.25,52.38,Throw (completion)
ataylor,-4.66,15.84,18,1.29,18.4,Throw (completion)
bley,1.29,18.4,18,-5.46,34.5,Throw (completion)
haustinkn,-5.46,34.5,18,-3.01,48.34,Throw (completion)
kekwurtze,-3.01,48.34,18,2.38,44.52,Throw (completion)
ataylor,2.38,44.52,18,-7.1,43.22,Throw (completion)
msmith,-7.1,43.22,18,1.36,47.45,Throw (completion)
haustinkn,1.36,47.45,18,7.77,52.36,Throw (completion)
ataylor,7.77,52.36,18,-2.66,49.43,Throw (completion)
bley,-2.66,49.43,18,4.43,61.02,Throw (completion)
haustinkn,4.43,61.02,20,16.64,67.4,Drop
msmith,8.5,51.59,18,-10.03,51.95,Throw (completion)
rflick,-10.03,51.95,18,-18.08,52.02,Throw (completion)
haustinkn,-18.08,52.02,18,-20.12,76.9,Throw (completion)
ataylor,-20.12,76.9,19,12.0,106.77,Goal
elong,-23.58,15.67,18,-2.36,17.8,Throw (completion)
awilcox,-2.36,17.8,18,8.41,18.83,Throw (completion)
ajuengst,8.41,18.83,18,-3.78,16.12,Throw (completion)
awilcox,-3.78,16.12,18,0.48,14.77,Throw (completion)
ajuengst,0.48,14.77,18,13.63,14.83,Throw (completion)
awilcox,13.63,14.83,18,23.37,24.06,Throw (completion)
colsen,8.38,12.95,18,-1.3,21.68,Throw (completion)
bley,-1.3,21.68,18,3.81,38.65,Throw (completion)
kekwurtze,3.81,38.65,18,4.02,49.09,Throw (completion)
haustinkn,4.02,49.09,18,5.72,57.06,Throw (completion)
ataylor,5.72,57.06,18,-4.03,61.29,Throw (completion)
msmith,-4.03,61.29,18,-1.1,51.75,Throw (completion)
haustinkn,-1.1,51.75,18,-8.05,51.4,Throw (completion)
bley,-8.05,51.4,18,-7.85,57.68,Throw (completion)
kekwurtze,-7.85,57.68,18,2.18,66.4,Throw (completion)
msmith,2.18,66.4,18,6.82,77.52,Throw (completion)
ataylor,6.82,77.52,19,-9.96,109.9,Goal
awilcox,0.0,40.0,18,-19.64,43.93,Throw (completion)
awilcox,-18.29,31.61,18,-23.45,38.96,Throw (completion)
elong,-23.45,38.96,18,-18.42,30.96,Throw (completion)
awilcox,-18.42,30.96,18,10.93,30.51,Throw (completion)
ajuengst,15.63,67.29,18,7.7,68.77,Throw (completion)
jfairfax,3.57,67.29,18,9.38,70.06,Throw (completion)
elong,7.44,55.87,18,-4.23,61.61,Throw (completion)
awilcox,-4.23,61.61,18,0.48,60.64,Throw (completion)
elong,0.48,60.64,18,4.22,62.58,Throw (completion)
awilcox,4.22,62.58,18,-2.23,69.61,Throw (completion)
ajuengst,-2.23,69.61,18,-3.71,86.77,Throw (completion)
tmitchell,-3.71,86.77,18,-0.04,95.93,Throw (completion)
ajuengst,-0.04,95.93,18,1.7,87.22,Throw (completion)
awilcox,-5.2,81.61,18,-16.16,92.06,Throw (completion)
elong,-16.16,92.06,19,-13.0,104.45,Goal
colsen,-0.55,11.25,18,0.47,20.45,Throw (completion)
bley,0.47,20.45,18,-7.78,12.61,Throw (completion)
colsen,-7.78,12.61,18,8.86,15.2,Throw (completion)
bley,8.86,15.2,18,-15.49,33.88,Throw (completion)
msmith,-15.49,33.88,18,-18.42,41.72,Throw (completion)
awilcox,-5.65,10.06,18,24.28,8.9,Throw (completion)
ajuengst,24.28,8.9,18,24.86,49.93,Throw (completion)
elong,24.86,49.93,18,18.02,57.35,Throw (completion)
jfairfax,18.02,57.35,18,25.24,62.19,Throw (completion)
elong,25.24,62.19,18,25.05,73.22,Throw (completion)
ajuengst,25.05,73.22,18,18.02,66.64,Throw (completion)
elong,18.02,66.64,18,2.09,69.29,Throw (completion)
awilcox,2.09,69.29,18,8.22,71.61,Throw (completion)
ajuengst,8.22,71.61,18,18.6,74.77,Throw (completion)
awilcox,18.6,74.77,18,22.02,85.61,Throw (completion)
tmitchell,18.41,91.67,18,9.44,87.03,Throw (completion)
awilcox,9.44,87.03,18,-7.2,85.35,Throw (completion)
tmitchell,-7.2,85.35,18,-12.35,82.77,Throw (completion)
awilcox,-12.35,82.77,18,-19.96,98.0,Throw (completion)
elong,-19.96,98.0,19,-20.48,104.58,Goal
colsen,-12.28,2.25,18,1.43,5.38,Throw (completion)
ataylor,1.43,5.38,18,10.98,10.09,Throw (completion)
msmith,10.98,10.09,18,3.0,12.2,Throw (completion)
ataylor,3.0,12.2,18,10.29,17.38,Throw (completion)
colsen,10.29,17.38,18,16.5,32.52,Throw (completion)
kekwurtze,16.5,32.52,22,20.7,38.08,Throwaway
awilcox,-21.71,87.54,18,-16.93,78.19,Throw (completion)
elong,-16.93,78.19,18,-5.91,74.12,Throw (completion)
awilcox,-5.91,74.12,18,-9.45,82.9,Throw (completion)
ajuengst,-9.45,82.9,19,4.15,102.12,Goal
ataylor,-13.85,18.0,18,3.81,19.36,Throw (completion)
colsen,3.81,19.36,18,-7.71,15.68,Throw (completion)
ataylor,-7.71,15.68,18,1.5,17.72,Throw (completion)
colsen,1.5,17.72,18,1.29,25.7,Throw (completion)
ataylor,1.29,25.7,18,6.54,38.59,Throw (completion)
kekwurtze,6.54,38.59,18,2.86,31.7,Throw (completion)
ataylor,2.86,31.7,18,-12.55,45.54,Throw (completion)
haustinkn,-3.76,43.09,18,-0.35,53.65,Throw (completion)
kekwurtze,-0.35,53.65,18,5.93,64.9,Throw (completion)
msmith,5.93,64.9,18,0.75,56.38,Throw (completion)
bley,0.75,56.38,18,-17.06,62.04,Throw (completion)
ataylor,-17.06,72.03999999999999,18,-21.56,95.38,Throw (completion)
haustinkn,-21.56,95.38,19,-21.08,106.02,Goal
awilcox,-13.06,16.9,18,-19.19,28.7,Throw (completion)
ajuengst,-19.19,28.7,18,-8.55,34.32,Throw (completion)
tmitchell,-8.55,34.32,18,-14.35,46.96,Throw (completion)
jfairfax,-23.0,59.87,18,-20.42,69.22,Throw (completion)
ajuengst,-20.42,69.22,18,13.38,57.09,Throw (completion)
elong,13.38,57.09,18,24.02,60.77,Throw (completion)
elong,15.83,53.87,18,-0.55,52.7,Throw (completion)
jfairfax,-0.55,52.7,18,16.41,55.03,Throw (completion)
ajuengst,17.5,68.19,19,-10.81,102.45,Goal
colsen,0.75,10.22,18,-9.21,17.18,Throw (completion)
ataylor,-9.21,17.18,18,-19.92,23.52,Throw (completion)
msmith,-19.92,23.52,18,-2.19,16.97,Throw (completion)
ataylor,-2.19,16.97,18,12.54,22.5,Throw (completion)
bley,12.54,22.5,18,-1.78,38.86,Throw (completion)
colsen,-1.78,38.86,18,-11.94,35.79,Throw (completion)
bley,-11.94,35.79,18,0.54,51.54,Throw (completion)
msmith,0.54,51.54,18,3.0,59.38,Throw (completion)
haustinkn,3.0,59.38,18,5.11,70.5,Throw (completion)
kekwurtze,5.11,70.5,18,8.38,78.61,Throw (completion)
colsen,8.38,78.61,18,9.82,64.36,Throw (completion)
bley,9.82,64.36,18,-4.71,66.2,Throw (completion)
msmith,-4.71,66.2,18,-13.03,90.34,Throw (completion)
ataylor,-6.96,83.38,19,-17.94,106.36,Goal
awilcox,-2.94,18.9,18,9.96,16.58,Throw (completion)
elong,9.96,16.58,18,18.02,29.61,Throw (completion)
jfairfax,18.02,29.61,18,18.34,23.61,Throw (completion)
elong,18.34,23.61,18,3.38,22.9,Throw (completion)
jfairfax,3.38,22.9,18,-8.68,32.45,Throw (completion)
ajuengst,-8.68,32.45,18,0.48,95.41,Throw (completion)
colsen,1.84,11.65,18,1.63,25.9,Throw (completion)
bley,1.63,25.9,18,-3.01,38.79,Throw (completion)
msmith,-3.01,38.79,18,-15.62,43.36,Throw (completion)
ataylor,-15.62,43.36,18,-3.76,63.61,Throw (completion)
haustinkn,-3.76,63.61,18,-10.64,54.75,Throw (completion)
ataylor,-10.64,54.75,18,-21.08,61.09,Throw (completion)
bley,-21.08,61.09,18,11.38,85.63,Throw (completion)
kekwurtze,11.38,85.63,19,13.23,112.02,Goal
awilcox,-7.07,20.96,22,-12.1,115.67,Throwaway
ataylor,-9.42,14.59,18,1.63,11.65,Throw (completion)
colsen,1.63,11.65,18,14.59,19.43,Throw (completion)
msmith,14.59,19.43,18,10.84,12.0,Throw (completion)
colsen,10.84,12.0,18,15.14,30.75,Throw (completion)
haustinkn,15.14,30.75,18,15.89,47.11,Throw (completion)
kekwurtze,15.89,47.11,18,-6.21,43.63,Throw (completion)
bley,-6.21,43.63,18,-18.42,50.18,Throw (completion)
bley,-4.92,45.06,18,4.29,42.68,Throw (completion)
colsen,4.29,42.68,18,-3.01,53.11,Throw (completion)
kekwurtze,-3.01,53.11,18,-7.37,46.77,Throw (completion)
colsen,-7.37,46.77,18,-2.46,54.06,Throw (completion)
haustinkn,-2.46,54.06,18,5.45,59.18,Throw (completion)
msmith,5.45,59.18,18,-8.87,62.59,Throw (completion)
haustinkn,-8.87,62.59,18,2.79,59.59,Throw (completion)
bley,2.79,59.59,18,11.86,58.77,Throw (completion)
ataylor,11.86,58.77,18,-1.16,61.9,Throw (completion)
msmith,-1.16,61.9,18,-10.3,59.04,Throw (completion)
bley,-10.3,59.04,19,0.68,107.65,Goal
elong,-17.58,21.74,18,-24.29,34.9,Throw (completion)
ajuengst,-24.29,34.9,18,-3.91,95.29,Throw (completion)
tmitchell,0.0,100.0,19,-6.55,102.9,Goal
ataylor,-21.97,10.56,18,-12.08,33.95,Throw (completion)
rflick,-12.08,33.95,18,-15.08,49.9,Throw (completion)
kekwurtze,-15.08,49.9,18,-17.81,63.95,Throw (completion)
