playerID,name,jerseyNumber,year,teamID
lnorby,Luke Norby,22,2024,legion
dlaird,Drew Laird,33,2024,legion
ttrompete,Tommy Trompeter,31,2024,legion
mhamilton,Max Hamilton,51,2024,legion
cwilder,Carson Wilder,1,2024,legion
csmith1,Colin Smith,7,2024,legion
amaloney,Andrew Maloney,10,2024,legion
ojohnson,Owen Johnson,15,2024,legion
msutton,Matthew Sutton,88,2024,legion
oarmstron,Oakley Armstrong,44,2024,legion
zraunig,Zeppelin Raunig,0,2024,cascades
tgoss,Tony Goss,1,2024,cascades
lambrose,Lukas Ambrose,2,2024,cascades
jsmith2,Jordan Smith,7,2024,cascades
slofink,Spencer Lofink,9,2024,cascades
cfoster,Christian Foster,10,2024,cascades
mmunoz,Marc Munoz,11,2024,cascades
gmartin1,Garrett Martin,12,2024,cascades
jshoyer,Jake Shoyer,15,2024,cascades
croach,Chris Roach,16,2024,cascades
tli,Tommy Li,17,2024,cascades
jbrown,Jack Brown,18,2024,cascades
dmourad,Derek Mourad,19,2024,cascades
eshipway,Emmet Shipway,23,2024,cascades
klaneiii,Kenny Lane III,24,2024,cascades
tlin,Tommy Lin,25,2024,cascades
isweeney,Ian Sweeney,33,2024,cascades
smogielsk,Steve Mogielski,34,2024,cascades
kraslan,Kamal Raslan,36,2024,cascades
jnorden1,Jeremy Norden,42,2024,cascades
djacobs,Dominic Jacobs,55,2024,cascades
lbertonci,Louie Bertoncin,63,2024,cascades
bli,Brandon Li,88,2024,cascades
sworthing,Shane Worthington,90,2024,cascades
kelsalaam,Khalif El-Salaam,99,2024,cascades
wsaxen,Willie Saxen,5,2024,cascades
jdean1,Jasper Dean,20,2024,cascades
mstone,Mason Stone,21,2024,cascades
mbuyco,Michael Buyco,29,2024,cascades
bbolan,Ben Bolan,35,2024,cascades
pkorolog,Phillip Korolog,39,2024,cascades
gleahy,Gavin Leahy,50,2024,cascades
sdahl,Soren Dahl,52,2024,cascades
dchiodi,Dominic Chiodi,81,2024,cascades
rye,Ruo Ye,,2024,cascades
rye1,Ray Ye,46,2024,cascades
ohines,Ocean Hines,,2024,cascades
chines,Cedar Hines,32,2024,cascades
nwipfler,Nate Wipfler,13,2024,cascades
awolf,Aaron Wolf,70,2024,cascades
akabat,Alex Kabat,87,2024,cascades
mobrien2,Mikey O'Brien,26,2024,cascades
lramirez,Leander Ramirez,22,2024,cascades
aolson,Axel Olson,6,2024,cascades
wstpierre,William St-Pierre,10,2024,royal
cguay,Charles Guay,11,2024,royal
swarrick,Sam Warrick,12,2024,royal
rsalvas,Raphael Salvas,15,2024,royal
fleonard,Felix Leonard,19,2024,royal
jbernat,Julien Bernat,20,2024,royal
ycohonner,Ywan Cohonner,22,2024,royal
rlalondel,Raphaël Lalonde-Landry,23,2024,royal
tlalondel,Thomas Lalonde-Landry,24,2024,royal
adub,Antoine Dubé,26,2024,royal
jduquette,Jacob Duquette,29,2024,royal
plebourda,Philippe Le Bourdais,30,2024,royal
ccoulbury,Calvin Coulbury,37,2024,royal
arousseau,Antoine Rousseau,38,2024,royal
ctremblay,Christophe Tremblay-Joncas,42,2024,royal
qbonnaud,Quentin Bonnaud,44,2024,royal
jchampagn,Jean-Levy Champagne,50,2024,royal
lmckeown,Liam McKeown,69,2024,royal
mbrichet,Melvyn Brichet,72,2024,royal
kgroulx,Kevin Groulx,80,2024,royal
kquinlan,Kevin Quinlan,81,2024,royal
dlacombeb,Dylan Lacombe-Burgoyne,84,2024,royal
jbrissett,Jakob Brissette,86,2024,royal
phooley,Paul Hooley,00,2024,royal
tdecraene,Tobe Decraene,33,2024,royal
jsnchal,Julien Sénéchal,5,2024,royal
jgiard,Jeremie Giard,62,2024,royal
badibe,Brandon Adibe,0,2024,rush
amuraoka,Akifumi Muraoka,1,2024,rush
kjay,Kevin Jay,4,2024,rush
mlam,Matthew Lam,6,2024,rush
ostonehou,Oscar Stonehouse,8,2024,rush
nhsieh,Nathan Hsieh,9,2024,rush
gmckee,Griffin McKee,97,2024,rush
jmckee,Jackson McKee,10,2024,rush
jluo,Justin Luo,11,2024,rush
zarmstron,Zachary Armstrong,12,2024,rush
ktong,Kevin Tong,13,2024,rush
lcomire,Luc Comire,15,2024,rush
rcarvalho,Rui Carvalho,17,2024,rush
rpoloz,Ryan Poloz,18,2024,rush
mshiu,Martin Shiu,20,2024,rush
dmiller2,Dax Miller,21,2024,rush
obinnun,Oren Binnun,23,2024,rush
dwong,Daniel Wong,24,2024,rush
tpuckrin,Travis Puckrin,25,2024,rush
khuang,Kelvin Huang,26,2024,rush
orobinson,Owen Robinson,27,2024,rush
jmillage,Jamie Millage,30,2024,rush
pturner,Phil Turner,34,2024,rush
kmcrae,Keith McRae,41,2024,rush
ldufour,Logan Dufour,42,2024,rush
aodonnell,Adam O'Donnell,61,2024,rush
bklar,Ben Klar,72,2024,rush
asehgal,Araav Sehgal,77,2024,rush
ckennedy,Cameron Kennedy,81,2024,rush
wturner1,Will Turner,84,2024,rush
jmcclean,James McClean,87,2024,rush
cchan,Chris Chan,90,2024,rush
aturcotte,Adam Turcotte,92,2024,rush
ayearwood,Adrian Yearwood,42,2024,rush
